id	go
comp18007_c0_seq1_m.23634	GO:0005634,GO:0005874,GO:0005516,GO:0008017,GO:0006952,GO:0019761
comp18009_c0_seq1_m.32770	GO:0005634,GO:0005789,GO:0005886,GO:0016021,GO:0003700,GO:0042803,GO:0043565,GO:0044212,GO:0046982,GO:0006351,GO:0009644,GO:0009651,GO:0009723,GO:0009733,GO:0009737,GO:0009753,GO:0009819,GO:0009962,GO:0010029,GO:0010150,GO:0010200,GO:0043068,GO:0045893,GO:0045995,GO:0048317,GO:0048527,GO:0051091,GO:0070301,GO:0080060,GO:0090400,GO:0090602,GO:1900057,GO:1902074,GO:1904250,GO:2000377
comp18009_c0_seq1_m.32772	GO:0005634,GO:0005789,GO:0005886,GO:0016021,GO:0003700,GO:0042803,GO:0043565,GO:0044212,GO:0046982,GO:0006351,GO:0009644,GO:0009651,GO:0009723,GO:0009733,GO:0009737,GO:0009753,GO:0009819,GO:0009962,GO:0010029,GO:0010150,GO:0042542,GO:0043068,GO:0045893,GO:0045995,GO:0048317,GO:0048527,GO:0051091,GO:0080060,GO:0090400,GO:0090602,GO:1900057,GO:1902074,GO:1904250,GO:2000377
comp18010_c0_seq1_m.17820	GO:0005634,GO:0005829,GO:0005886,GO:0002238
comp18010_c0_seq3_m.17821	GO:0005634,GO:0005829,GO:0005886,GO:0002238
comp18011_c0_seq1_m.30439	GO:0000139,GO:0005739,GO:0005768,GO:0005774,GO:0005802,GO:0016021,GO:0047262,GO:0007155,GO:0010289
comp18011_c0_seq1_m.30440	GO:0000139,GO:0005739,GO:0005768,GO:0005774,GO:0005802,GO:0016021,GO:0047262,GO:0007155,GO:0010289
comp18012_c0_seq1_m.9875	GO:0005829,GO:0010008,GO:0070772,GO:0005515,GO:0009987,GO:0043550,GO:0044699
comp18012_c0_seq1_m.9876	GO:0005768,GO:0005829,GO:0070772,GO:0043550
comp18012_c0_seq1_m.9877	GO:0005768,GO:0005829,GO:0070772,GO:0043550
comp180132_c0_seq1_m.14534	GO:0005739,GO:0009507,GO:0008270,GO:0000963,GO:0016554,GO:0080156
comp18013_c0_seq1_m.31378	GO:0005634,GO:0005789,GO:0005886,GO:0016021,GO:0070062,GO:0004558,GO:0004573,GO:0006487,GO:0007338,GO:0009311,GO:0009913,GO:0010053,GO:0048235
comp18013_c0_seq1_m.31379	GO:0005634,GO:0005789,GO:0005886,GO:0016021,GO:0004558,GO:0004573,GO:0006487,GO:0007338,GO:0009311,GO:0009913,GO:0010053,GO:0048235
comp18013_c0_seq2_m.31380	GO:0005634,GO:0005789,GO:0005886,GO:0016021,GO:0070062,GO:0004558,GO:0004573,GO:0006487,GO:0007338,GO:0009311,GO:0009913,GO:0010053,GO:0048235
comp18013_c0_seq2_m.31381	GO:0005634,GO:0005789,GO:0005886,GO:0016021,GO:0004558,GO:0004573,GO:0006487,GO:0007338,GO:0009311,GO:0009913,GO:0010053,GO:0048235
comp18014_c0_seq1_m.22292	GO:0005739,GO:0003723,GO:0004519,GO:0016556
comp18014_c0_seq1_m.22293	GO:0005739
comp18014_c0_seq1_m.22294	GO:0005739,GO:0009507,GO:0003723,GO:0004519,GO:0000963,GO:0016554,GO:0080156
comp18014_c0_seq2_m.22295	GO:0005576,GO:0009505,GO:0009506,GO:0004185,GO:0051603
comp18015_c0_seq1_m.30072	GO:0005634,GO:0005829,GO:0003700,GO:0043565,GO:0009410,GO:0010200,GO:0045893
comp18015_c1_seq1_m.30073	GO:0005634,GO:0005739,GO:0003677,GO:0009965
comp18016_c0_seq1_m.32173	GO:0005634,GO:0005773,GO:0005783,GO:0009507,GO:0016021,GO:0004607,GO:0046027,GO:0006071,GO:0019432
comp18016_c0_seq1_m.32174	GO:0005634,GO:0005773,GO:0005811,GO:0009507,GO:0016021,GO:0097038,GO:0004607,GO:0046027,GO:0006071,GO:0006672,GO:0019432,GO:0019915
comp18017_c0_seq1_m.9878	GO:0005739,GO:0005783,GO:0016020,GO:0016791,GO:0090447,GO:0008654,GO:0009908,GO:0010143,GO:0016311,GO:0048235,GO:0080167
comp18018_c0_seq1_m.31949	GO:0005634,GO:0005829,GO:0042802,GO:0016567,GO:0031396,GO:0042631,GO:0071472
comp18018_c0_seq1_m.31950	GO:0005634,GO:0005829,GO:0042802,GO:0016567,GO:0031396,GO:0042631,GO:0071472
comp18018_c0_seq2_m.31951	GO:0005634,GO:0005829,GO:0042802,GO:0016567,GO:0031396,GO:0042631,GO:0071472
comp18018_c0_seq2_m.31952	GO:0005634,GO:0005829,GO:0042802,GO:0016567,GO:0031396,GO:0042631,GO:0071472
comp18018_c0_seq3_m.31953	GO:0005634,GO:0005829,GO:0042802,GO:0016567,GO:0031396,GO:0042631,GO:0071472
comp18018_c0_seq4_m.31954	GO:0005634,GO:0005829,GO:0042802,GO:0016567,GO:0031396,GO:0042631,GO:0071472
comp18018_c0_seq5_m.31955	GO:0005634,GO:0005829,GO:0042802,GO:0016567,GO:0031396,GO:0042631,GO:0071472
comp18018_c0_seq6_m.31956	GO:0005634,GO:0005829,GO:0042802,GO:0016567,GO:0031396,GO:0042631,GO:0071472
comp18019_c1_seq1_m.28890	GO:0005634,GO:0005886,GO:0016021,GO:0015095,GO:0009555,GO:1903830
comp18019_c1_seq1_m.28891	GO:0005634,GO:0005789,GO:0005886,GO:0016021,GO:0015095,GO:0009555,GO:1903830
comp18019_c1_seq2_m.28892	GO:0005634,GO:0005886,GO:0016021,GO:0015095,GO:0009555,GO:1903830
comp18020_c0_seq1_m.9879	GO:0005634,GO:0003723,GO:0005515,GO:0006397,GO:0050794,GO:0051716
comp18021_c0_seq1_m.9881	GO:0043231,GO:0005515,GO:0001708,GO:0009793,GO:0009880,GO:0010015,GO:0010074,GO:0016032,GO:0050789,GO:0090421
comp18022_c0_seq1_m.34690	GO:0005634,GO:0000989,GO:0003700,GO:0005515,GO:0043565,GO:0044212,GO:0006351,GO:0006355,GO:0007275,GO:0009723,GO:0009737,GO:0009740,GO:0009863,GO:0009867,GO:0009938,GO:0010187,GO:0010218,GO:0033206,GO:0042176,GO:0042538,GO:2000033,GO:2000377
comp18022_c1_seq1_m.34691	GO:0005634,GO:0000989,GO:0003700,GO:0005515,GO:0043565,GO:0044212,GO:0006351,GO:0006355,GO:0009723,GO:0009737,GO:0009740,GO:0009863,GO:0009867,GO:0009938,GO:0010187,GO:0010218,GO:0033206,GO:0042176,GO:0042538,GO:2000033,GO:2000377
comp18023_c0_seq1_m.9882	GO:0010333,GO:0033383
comp18023_c0_seq1_m.9883	GO:0009570,GO:0000287,GO:0010333,GO:0033383,GO:0043693
comp18024_c0_seq1_m.26604	GO:0005768,GO:0005774,GO:0005789,GO:0005802,GO:0016021,GO:0008757,GO:0009735,GO:0010289,GO:0032259,GO:0048364,GO:0048367
comp18025_c0_seq1_m.9884	GO:0003677,GO:0003700,GO:0003713,GO:0006355,GO:0032465
comp18025_c0_seq1_m.9885	GO:0005634,GO:0003677,GO:0003700,GO:0003713,GO:0006355,GO:0032465
comp180263_c0_seq1_m.14536	GO:0000139,GO:0005634,GO:0016021,GO:1990538,GO:0009414,GO:0009651,GO:0045492,GO:0045893,GO:0050826
comp18026_c0_seq1_m.30024	GO:0005634,GO:0005794,GO:0005829,GO:0009506,GO:0009898,GO:0010330,GO:0036449,GO:0055028,GO:0008017,GO:1904822,GO:0008360,GO:0009414,GO:0009826,GO:0009833,GO:0009901,GO:0010208,GO:0010215,GO:0016567,GO:0034614,GO:0040008,GO:0043622,GO:0048364,GO:0048467,GO:0048658,GO:0048868,GO:0051211,GO:0051592,GO:0052324,GO:0070507,GO:0072699,GO:1904821,GO:2000067
comp18026_c0_seq1_m.30025	GO:0005634,GO:0005794,GO:0005829,GO:0009506,GO:0009898,GO:0010330,GO:0036449,GO:0055028,GO:0008017,GO:0008360,GO:0009414,GO:0009833,GO:0009901,GO:0010208,GO:0010215,GO:0030244,GO:0040008,GO:0043622,GO:0048467,GO:0048868,GO:0051211,GO:0051592,GO:0070507,GO:0072699,GO:2000067
comp18027_c0_seq1_m.9886	GO:0009507,GO:0009508,GO:0003723,GO:0004519,GO:0009451,GO:0042793,GO:0044699,GO:0045893
comp18028_c0_seq1_m.16468	GO:0005576,GO:0005618,GO:0005773,GO:0005946,GO:0009507,GO:0003825,GO:0004805,GO:0080013,GO:0000304,GO:0005992,GO:0009611,GO:0009617,GO:0009753,GO:0009793,GO:0009832,GO:0010182,GO:0016102,GO:0051301,GO:0070413,GO:0080027
comp18028_c0_seq1_m.16469	GO:0005946,GO:0009507,GO:0000287,GO:0003825,GO:0004805,GO:0010333,GO:0080013,GO:0000304,GO:0005992,GO:0009611,GO:0009617,GO:0009753,GO:0009793,GO:0009832,GO:0010182,GO:0016102,GO:0051301,GO:0070413,GO:0080027
comp18028_c0_seq2_m.16471	GO:0005576,GO:0005618,GO:0005773,GO:0005946,GO:0009507,GO:0003825,GO:0004805,GO:0080013,GO:0000304,GO:0005992,GO:0009611,GO:0009617,GO:0009753,GO:0009793,GO:0009832,GO:0010182,GO:0016102,GO:0051301,GO:0070413,GO:0080027
comp18028_c0_seq2_m.16472	GO:0005946,GO:0009507,GO:0000287,GO:0003825,GO:0004805,GO:0010333,GO:0080013,GO:0000304,GO:0005992,GO:0009611,GO:0009617,GO:0009753,GO:0009793,GO:0009832,GO:0010182,GO:0016102,GO:0051301,GO:0070413,GO:0080027
comp18028_c0_seq3_m.16470	GO:0005576,GO:0005618,GO:0005773,GO:0005946,GO:0009507,GO:0000287,GO:0003825,GO:0004805,GO:0010333,GO:0080013,GO:0000304,GO:0005992,GO:0009611,GO:0009617,GO:0009753,GO:0009793,GO:0009832,GO:0010182,GO:0016102,GO:0051301,GO:0070413,GO:0080027
comp18028_c0_seq4_m.16473	GO:0005576,GO:0005618,GO:0005773,GO:0005946,GO:0009507,GO:0000287,GO:0003825,GO:0004805,GO:0010333,GO:0080013,GO:0000304,GO:0005992,GO:0009611,GO:0009617,GO:0009753,GO:0009793,GO:0009832,GO:0010182,GO:0016102,GO:0051301,GO:0070413,GO:0080027
comp18030_c0_seq1_m.34808	GO:0031981,GO:0005488,GO:0009987,GO:0044699,GO:0065007
comp18030_c0_seq2_m.34809	GO:0031981,GO:0005488,GO:0032501,GO:0043412,GO:0044238,GO:0044260,GO:0044763,GO:0044767,GO:0048523,GO:0051704,GO:0060255
comp18030_c0_seq4_m.34813	GO:0031981,GO:0005488,GO:0009987,GO:0044699,GO:0065007
comp18030_c0_seq5_m.34814	GO:0031981,GO:0005488,GO:0032501,GO:0043412,GO:0044238,GO:0044260,GO:0044763,GO:0044767,GO:0048523,GO:0051704,GO:0060255
comp18031_c0_seq1_m.9887	GO:0005654,GO:0005829,GO:0031965,GO:0001671,GO:0003682,GO:0003723,GO:0030544,GO:0042393,GO:0043130,GO:0006260,GO:0030308,GO:0045893,GO:0051083,GO:1900034,GO:2000279
comp18033_c0_seq10_m.29296	GO:0005737,GO:0008757,GO:0044249,GO:0044283,GO:0044763,GO:0051186,GO:1901576
comp18033_c0_seq1_m.29270	GO:0005737,GO:0008757,GO:0006744
comp18033_c0_seq2_m.29273	GO:0005737,GO:0008757,GO:0006744
comp18033_c0_seq3_m.29276	GO:0005737,GO:0008168,GO:0044249,GO:0044283,GO:0044763,GO:0051186,GO:1901576
comp18033_c0_seq4_m.29279	GO:0005737,GO:0008168,GO:0044249,GO:0044283,GO:0044763,GO:0051186,GO:1901576
comp18033_c0_seq5_m.29282	GO:0005737,GO:0008757,GO:0006744
comp18033_c0_seq6_m.29285	GO:0005737,GO:0008168,GO:0044249,GO:0044283,GO:0044763,GO:0051186,GO:1901576
comp18033_c0_seq7_m.29288	GO:0005737,GO:0008168,GO:0006744
comp18033_c0_seq8_m.29291	GO:0005737,GO:0008168,GO:0044249,GO:0044283,GO:0044763,GO:0051186,GO:1901576
comp18033_c0_seq9_m.29294	GO:0005737,GO:0008168,GO:0006744
comp18034_c0_seq1_m.34648	GO:0005654,GO:0005829,GO:0004674,GO:0004712,GO:0005515,GO:0005524,GO:0043027,GO:0006468,GO:0008285,GO:0009408,GO:0009409,GO:0009651,GO:0030307,GO:0035556,GO:0043154,GO:0043555,GO:0043620,GO:0045597,GO:0045727,GO:0045944,GO:0072574,GO:2000491
comp18034_c0_seq1_m.34649	GO:0005634,GO:0005737,GO:0042995,GO:0097458,GO:0004711,GO:0005515,GO:0005524,GO:0002119,GO:0006468,GO:0008285,GO:0008340,GO:0009408,GO:0009409,GO:0009651,GO:0035556,GO:0045727,GO:2000786
comp18034_c0_seq2_m.34651	GO:0005654,GO:0005829,GO:0004674,GO:0004712,GO:0005515,GO:0005524,GO:0043027,GO:0006468,GO:0008285,GO:0009408,GO:0009409,GO:0009651,GO:0030307,GO:0035556,GO:0043154,GO:0043555,GO:0043620,GO:0045597,GO:0045727,GO:0045944,GO:0072574,GO:2000491
comp18034_c0_seq2_m.34652	GO:0005634,GO:0005737,GO:0042995,GO:0097458,GO:0004711,GO:0005515,GO:0005524,GO:0002119,GO:0006468,GO:0008285,GO:0008340,GO:0009408,GO:0009409,GO:0009651,GO:0035556,GO:0045727,GO:2000786
comp18035_c0_seq1_m.9889	GO:0005618,GO:0044424,GO:0005515
comp18036_c0_seq1_m.9891	GO:0031965,GO:0044614,GO:0003723,GO:0005487,GO:0005515,GO:0008139,GO:0015288,GO:0017056,GO:0000973,GO:0006406,GO:0006606,GO:0006952,GO:0006997,GO:0009733,GO:0009870,GO:0009910,GO:0034398,GO:0044238,GO:0044260,GO:0071822
comp18036_c0_seq1_m.9892	GO:0031965,GO:0044614,GO:0003723,GO:0005487,GO:0005515,GO:0008139,GO:0015288,GO:0017056,GO:0000973,GO:0006406,GO:0006606,GO:0006952,GO:0006997,GO:0009733,GO:0009870,GO:0009910,GO:0034398,GO:0044238,GO:0044260,GO:0071822
comp18037_c0_seq1_m.36390	GO:0005739,GO:0009507,GO:0004672,GO:0005524,GO:0006468,GO:0016071
comp18037_c0_seq1_m.36391	GO:0005739,GO:0009507,GO:0004672,GO:0005524,GO:0006397,GO:0006468
comp18037_c0_seq2_m.36392	GO:0005739,GO:0012505,GO:0004672,GO:0005524,GO:0006468
comp18037_c0_seq2_m.36393	GO:0005739,GO:0009507,GO:0004672,GO:0005524,GO:0006468
comp18037_c0_seq2_m.36394	GO:0005739,GO:0009507,GO:0004672,GO:0005524,GO:0006397,GO:0006468
comp18038_c0_seq1_m.9894	GO:0005739,GO:0009507,GO:0000166,GO:0004519,GO:0008270,GO:0034046,GO:0016125,GO:0016556,GO:0019287,GO:0019288,GO:0048364,GO:0050790
comp18038_c0_seq1_m.9895	GO:0005739,GO:0004519,GO:0034046,GO:0009451,GO:0016125,GO:0019287,GO:0019288,GO:0048364,GO:0050790
comp18039_c0_seq1_m.32255	GO:0009570,GO:0031969,GO:0005506,GO:0009974,GO:0010291,GO:0019825,GO:0020037,GO:0016123,GO:0055114
comp18039_c0_seq1_m.32256	GO:0005634,GO:0005774,GO:0005886,GO:0051507,GO:0102202,GO:0102203,GO:0009631,GO:0009813,GO:0009845,GO:0010214,GO:0016126,GO:0030244,GO:0030259,GO:0032120,GO:0052696
comp18039_c0_seq3_m.32257	GO:0005774,GO:0005886,GO:0051507,GO:0102202,GO:0102203,GO:0009631,GO:0009813,GO:0009845,GO:0010214,GO:0016126,GO:0030244,GO:0030259,GO:0052696
comp18039_c0_seq3_m.32258	GO:0005634,GO:0005774,GO:0005886,GO:0051507,GO:0102202,GO:0102203,GO:0009631,GO:0009813,GO:0009845,GO:0010214,GO:0016126,GO:0030244,GO:0030259,GO:0052696
comp18039_c0_seq3_m.32259	GO:0005774,GO:0005886,GO:0051507,GO:0009631,GO:0009813,GO:0009845,GO:0010214,GO:0016125,GO:0030244,GO:0052696
comp18039_c0_seq9_m.32260	GO:0005774,GO:0005886,GO:0051507,GO:0102202,GO:0102203,GO:0009631,GO:0009813,GO:0009845,GO:0010214,GO:0016126,GO:0030244,GO:0030259,GO:0052696
comp18039_c0_seq9_m.32261	GO:0005634,GO:0005774,GO:0005886,GO:0051507,GO:0102202,GO:0102203,GO:0009631,GO:0009813,GO:0009845,GO:0010214,GO:0016126,GO:0030244,GO:0030259,GO:0052696
comp18039_c0_seq9_m.32263	GO:0005774,GO:0005886,GO:0051507,GO:0009631,GO:0009813,GO:0009845,GO:0010214,GO:0016125,GO:0030244,GO:0052696
comp18040_c0_seq1_m.9896	GO:0005634,GO:0015020,GO:0050403,GO:0050502,GO:0080043,GO:0080044,GO:0009813,GO:0052696,GO:1900994
comp18041_c0_seq1_m.9897	GO:0005739,GO:0005774,GO:0005789,GO:0005794,GO:0005829,GO:0005886,GO:0009505,GO:0009506,GO:0009507,GO:0016021,GO:0005509,GO:0005524,GO:0030151,GO:0030246,GO:0051082,GO:0061598,GO:0061599,GO:0006457,GO:0006777,GO:0009734,GO:0018315,GO:0032324
comp18041_c0_seq1_m.9898	GO:0005739,GO:0005774,GO:0005789,GO:0005794,GO:0005829,GO:0005886,GO:0009505,GO:0009506,GO:0009507,GO:0016021,GO:0005509,GO:0005524,GO:0030151,GO:0030246,GO:0051082,GO:0061598,GO:0061599,GO:0006457,GO:0006777,GO:0009734,GO:0018315,GO:0032324
comp18041_c0_seq1_m.9899	GO:0005739,GO:0005774,GO:0005789,GO:0005794,GO:0005829,GO:0005886,GO:0009505,GO:0009506,GO:0009507,GO:0016021,GO:0005509,GO:0005524,GO:0030151,GO:0030246,GO:0051082,GO:0061598,GO:0061599,GO:0006457,GO:0006777,GO:0009734,GO:0018315,GO:0032324
comp18042_c0_seq1_m.37655	GO:0016021
comp18042_c0_seq1_m.37656	GO:0016021
comp18042_c0_seq2_m.37657	GO:0016021
comp18042_c0_seq2_m.37658	GO:0016021
comp18042_c0_seq4_m.37659	GO:0016021
comp18042_c0_seq4_m.37660	GO:0016021
comp18042_c0_seq6_m.37661	GO:0016021
comp18042_c0_seq6_m.37662	GO:0016021
comp18043_c0_seq1_m.28295	GO:0005654,GO:0005829,GO:0005886,GO:0003873,GO:0004331,GO:0019901,GO:0006000,GO:0006002,GO:0006003,GO:0006089,GO:0006110,GO:0007420,GO:0009749,GO:0032024,GO:0033133,GO:0043609,GO:0061621
comp18043_c0_seq1_m.28296	GO:0005634,GO:0005886,GO:0043540,GO:0003873,GO:0004331,GO:0005524,GO:0019900,GO:0042802,GO:0070095,GO:2001070,GO:0006000,GO:0006002,GO:0006003,GO:0006094,GO:0006112,GO:0031100,GO:0032868,GO:0033133,GO:0033762,GO:0035556,GO:0042594,GO:0043609,GO:0046835,GO:0051384,GO:0051591,GO:0061621
comp18043_c0_seq2_m.28297	GO:0005634,GO:0005886,GO:0043540,GO:0003873,GO:0004331,GO:0005524,GO:0019900,GO:0042802,GO:0070095,GO:2001070,GO:0006000,GO:0006002,GO:0006003,GO:0006094,GO:0006112,GO:0031100,GO:0032868,GO:0033133,GO:0033762,GO:0035556,GO:0042594,GO:0043609,GO:0046835,GO:0051384,GO:0051591,GO:0061621
comp18043_c0_seq3_m.28298	GO:0005654,GO:0005829,GO:0005886,GO:0000166,GO:0003873,GO:0004331,GO:0019901,GO:0006000,GO:0006002,GO:0006003,GO:0006089,GO:0009749,GO:0032024,GO:0033133,GO:0043609,GO:0061621
comp18043_c0_seq3_m.28299	GO:0005634,GO:0005886,GO:0043540,GO:0003873,GO:0004331,GO:0005524,GO:0019900,GO:0042802,GO:0070095,GO:2001070,GO:0006000,GO:0006002,GO:0006003,GO:0006094,GO:0006112,GO:0031100,GO:0032868,GO:0033133,GO:0033762,GO:0035556,GO:0042594,GO:0043609,GO:0046835,GO:0051384,GO:0051591,GO:0061621
comp18043_c0_seq4_m.28300	GO:0005634,GO:0005886,GO:0043540,GO:0003873,GO:0004331,GO:0005524,GO:0019900,GO:0042802,GO:0070095,GO:2001070,GO:0006000,GO:0006002,GO:0006003,GO:0006094,GO:0006112,GO:0031100,GO:0032868,GO:0033133,GO:0033762,GO:0035556,GO:0042594,GO:0043609,GO:0046835,GO:0051384,GO:0051591,GO:0061621
comp18043_c0_seq5_m.28301	GO:0005654,GO:0005829,GO:0005886,GO:0000166,GO:0003873,GO:0004331,GO:0019901,GO:0006000,GO:0006002,GO:0006003,GO:0006089,GO:0009749,GO:0032024,GO:0033133,GO:0043609,GO:0061621
comp18043_c0_seq5_m.28302	GO:0005634,GO:0005886,GO:0043540,GO:0003873,GO:0004331,GO:0005524,GO:0019900,GO:0042802,GO:0070095,GO:2001070,GO:0006000,GO:0006002,GO:0006003,GO:0006094,GO:0006112,GO:0031100,GO:0032868,GO:0033133,GO:0033762,GO:0035556,GO:0042594,GO:0043609,GO:0046835,GO:0051384,GO:0051591,GO:0061621
comp18043_c0_seq6_m.28303	GO:0005634,GO:0005886,GO:0043540,GO:0003873,GO:0004331,GO:0005524,GO:0019900,GO:0042802,GO:0070095,GO:2001070,GO:0006000,GO:0006002,GO:0006003,GO:0006094,GO:0006112,GO:0031100,GO:0032868,GO:0033133,GO:0033762,GO:0035556,GO:0042594,GO:0043609,GO:0046835,GO:0051384,GO:0051591,GO:0061621
comp18044_c0_seq1_m.29053	GO:0016881
comp18044_c0_seq1_m.29054	GO:0044424,GO:0004842,GO:0005515,GO:0000209,GO:0006511,GO:0032479
comp18044_c0_seq2_m.29055	GO:0016881
comp18044_c0_seq2_m.29056	GO:0044424,GO:0004842,GO:0005515,GO:0000209,GO:0006511,GO:0032479
comp18045_c0_seq1_m.30761	GO:0005887,GO:0009536,GO:0016328,GO:0015105,GO:0015204,GO:0015250,GO:0015254,GO:0080138,GO:0009992,GO:0015700,GO:0034220,GO:0046685,GO:0046713,GO:0080029
comp18045_c0_seq3_m.30764	GO:0005887,GO:0016328,GO:0015105,GO:0015204,GO:0015250,GO:0015254,GO:0080138,GO:0009992,GO:0015700,GO:0034220,GO:0046685,GO:0046713,GO:0080029
comp18046_c0_seq1_m.9900	GO:0005576,GO:0005783,GO:0009505,GO:0016020,GO:0070001,GO:0006508,GO:0009414,GO:0009627,GO:0009737,GO:0080167
comp18047_c0_seq1_m.9901	GO:0005730,GO:0005739,GO:0005829,GO:0003723,GO:0004004,GO:0005524,GO:0006364,GO:0010501
comp18047_c0_seq1_m.9902	GO:0005654,GO:0005730,GO:0005739,GO:0005829,GO:0016020,GO:0003713,GO:0003723,GO:0004004,GO:0005524,GO:0030331,GO:0006364,GO:0009791,GO:0010501,GO:0033148,GO:0045944,GO:0072358,GO:2001014
comp18047_c0_seq1_m.9903	GO:0005730,GO:0005739,GO:0005829,GO:0003723,GO:0004004,GO:0005524,GO:0006364,GO:0010501
comp18048_c0_seq1_m.16474	GO:0005634,GO:0005739,GO:0016020,GO:0005515,GO:0016301,GO:0043167,GO:0043565,GO:0009737,GO:0009744,GO:0010030,GO:0016310,GO:0044238,GO:0044260,GO:0045892,GO:2000034
comp18048_c0_seq2_m.16475	GO:0005634,GO:0005739,GO:0005886,GO:0009536,GO:0003700,GO:0004674,GO:0005515,GO:0005524,GO:0043565,GO:0046872,GO:0006468,GO:0007169,GO:0009737,GO:0009744,GO:0010030,GO:0045892,GO:2000034
comp18049_c1_seq1_m.32636	GO:0005654,GO:0005794,GO:0005827,GO:0005829,GO:0016020,GO:0019005,GO:0031463,GO:0070062,GO:0031208,GO:0031625,GO:0046983,GO:0061630,GO:0000082,GO:0000165,GO:0000209,GO:0000902,GO:0001701,GO:0006357,GO:0006513,GO:0007050,GO:0007080,GO:0007166,GO:0008284,GO:0009639,GO:0009793,GO:0009911,GO:0009960,GO:0016477,GO:0032467,GO:0035024,GO:0042787,GO:0043149,GO:0043161,GO:0045842,GO:0048208,GO:0048598,GO:0051301,GO:0090090,GO:0097193
comp18049_c1_seq1_m.32637	GO:0000139,GO:0005634,GO:0005827,GO:0005829,GO:0019005,GO:0031463,GO:0031625,GO:0061630,GO:0006513,GO:0007080,GO:0007229,GO:0009639,GO:0009793,GO:0009911,GO:0009960,GO:0016477,GO:0017145,GO:0035024,GO:0040016,GO:0042787,GO:0043149,GO:0043161,GO:0045842,GO:0048208
comp18050_c0_seq1_m.9904	GO:0005652,GO:0005700,GO:0005488,GO:0061630,GO:0000209,GO:0006511,GO:0007060,GO:0007095,GO:0010032,GO:0051299,GO:0071763
comp18051_c0_seq1_m.24230	GO:0005783,GO:0003700,GO:0046872,GO:0071522,GO:0000256,GO:0006145,GO:0006355,GO:0010136
comp18051_c0_seq2_m.24231	GO:0005783,GO:0003700,GO:0046872,GO:0071522,GO:0000256,GO:0006145,GO:0006355,GO:0010136
comp18051_c0_seq4_m.24232	GO:0005783,GO:0003700,GO:0046872,GO:0071522,GO:0000256,GO:0006145,GO:0006355,GO:0010136
comp18052_c0_seq1_m.27048	GO:0005634,GO:0005829,GO:0005515,GO:0000122
comp18052_c0_seq2_m.27049	GO:0005829,GO:0051087,GO:0006986
comp18053_c0_seq1_m.27635	GO:0005634,GO:0005802,GO:0009705,GO:0034707,GO:0005247,GO:0005515,GO:0009671,GO:0031404,GO:0009826,GO:0010038,GO:0010167,GO:0015706,GO:0030002,GO:1902476
comp18053_c1_seq1_m.27636	GO:0005739,GO:0009507,GO:0003729
comp18053_c1_seq1_m.27637	GO:0005739,GO:0009295,GO:0009507,GO:0003729,GO:0016070
comp18054_c0_seq1_m.9905	GO:0000427,GO:0005634,GO:0009507,GO:0009508,GO:0005515,GO:0009637,GO:0010114,GO:0010218,GO:0042793,GO:0045893,GO:0090228
comp18054_c0_seq1_m.9906	GO:0000427,GO:0005634,GO:0009507,GO:0009508,GO:0005515,GO:0009637,GO:0010114,GO:0010218,GO:0042793,GO:0045893,GO:0090228
comp180552_c0_seq1_m.14537	GO:0005739,GO:0003723,GO:0004519,GO:0016554,GO:1905639
comp18056_c0_seq1_m.31063	GO:0005634,GO:0005759,GO:0052906,GO:0030488
comp18056_c0_seq1_m.31064	GO:0005739,GO:0009019,GO:0008033,GO:0032259
comp18056_c0_seq2_m.31065	GO:0005634,GO:0005759,GO:0052906,GO:0030488
comp18056_c0_seq3_m.31066	GO:0005634,GO:0005759,GO:0052906,GO:0030488
comp18057_c0_seq10_m.33012	GO:0005886,GO:0005221,GO:0005242,GO:0005516,GO:0030551,GO:0006813,GO:0006816
comp18057_c0_seq1_m.33002	GO:0005887,GO:0005223,GO:0005242,GO:0005516,GO:0030552,GO:0030553,GO:0006813,GO:0006816,GO:0042391,GO:0046686
comp18057_c0_seq2_m.33003	GO:0005887,GO:0005221,GO:0005242,GO:0005516,GO:0030552,GO:0030553,GO:0006813,GO:0006816,GO:0042391
comp18057_c0_seq3_m.33004	GO:0005887,GO:0005223,GO:0005242,GO:0005262,GO:0005516,GO:0030551,GO:0032555,GO:0043168,GO:0006813,GO:0006816,GO:0042391,GO:0046686
comp18057_c0_seq3_m.33005	GO:0005887,GO:0005223,GO:0005242,GO:0005516,GO:0030551,GO:0032555,GO:0043168,GO:0006813,GO:0006816,GO:0042391,GO:0046686,GO:0055085
comp18057_c0_seq4_m.33006	GO:0005887,GO:0005223,GO:0005242,GO:0005262,GO:0005516,GO:0030551,GO:0032555,GO:0043168,GO:0006813,GO:0006816,GO:0042391,GO:0046686
comp18057_c0_seq4_m.33007	GO:0005887,GO:0005223,GO:0005242,GO:0005516,GO:0030551,GO:0032555,GO:0043168,GO:0006813,GO:0006816,GO:0042391,GO:0046686,GO:0055085
comp18057_c0_seq5_m.33008	GO:0005887,GO:0005223,GO:0005242,GO:0005262,GO:0005516,GO:0030551,GO:0032555,GO:0043168,GO:0006813,GO:0006816,GO:0042391,GO:0046686
comp18057_c0_seq6_m.33009	GO:0005887,GO:0005223,GO:0005242,GO:0005262,GO:0005516,GO:0030551,GO:0032555,GO:0043168,GO:0006813,GO:0006816,GO:0042391,GO:0046686
