an_hu	an_hu_dn	an_hu_ds	an_hu_dnds
Mannua_Huetti.6081.nuc	0.0075	0.0561	0.133689839572193
Mannua_Huetti.6082.nuc	0.0201	0.0883	0.227633069082673
Mannua_Huetti.6083.nuc	0.0052	0.0971	0.0535530381050463
Mannua_Huetti.6084.nuc	0.0131	0.1447	0.0905321354526607
Mannua_Huetti.6085.nuc	0.0139	0.1010	0.137623762376238
Mannua_Huetti.6086.nuc	0.0012	0.0239	0.0502092050209205
Mannua_Huetti.6087.nuc	0.0031	0.1304	0.0237730061349693
Mannua_Huetti.6088.nuc	0.0303	0.0763	0.397116644823067
Mannua_Huetti.6089.nuc	0.0269	0.0628	0.428343949044586
Mannua_Huetti.609.nuc	0.0068	0.0426	0.15962441314554
Mannua_Huetti.6092.nuc	0.0188	0.0470	0.4
Mannua_Huetti.6094.nuc	0.0223	0.0847	0.263282172373081
Mannua_Huetti.6096.nuc	0.0341	0.1827	0.186644772851669
Mannua_Huetti.6098.nuc	0.0234	0.0697	0.335724533715925
Mannua_Huetti.6099.nuc	0.0137	0.0634	0.21608832807571
Mannua_Huetti.61.nuc	0.0041	0.0694	0.0590778097982709
Mannua_Huetti.610.nuc	0.0032	0.0583	0.0548885077186964
Mannua_Huetti.6100.nuc	-0.0000	0.0349	0
Mannua_Huetti.6101.nuc	0.0097	0.0919	0.105549510337323
Mannua_Huetti.6102.nuc	0.0046	0.0704	0.0653409090909091
Mannua_Huetti.6105.nuc	0.0108	0.1199	0.0900750625521268
Mannua_Huetti.6106.nuc	0.0263	0.0980	0.268367346938776
Mannua_Huetti.6107.nuc	-0.0000	0.0567	0
Mannua_Huetti.6108.nuc	0.0108	0.0684	0.157894736842105
Mannua_Huetti.6109.nuc	0.0185	0.0860	0.215116279069767
Mannua_Huetti.611.nuc	0.0153	0.0733	0.208731241473397
Mannua_Huetti.6110.nuc	0.0089	0.0835	0.106586826347305
Mannua_Huetti.6112.nuc	0.0075	0.1081	0.0693802035152636
Mannua_Huetti.6116.nuc	0.0155	0.0612	0.253267973856209
Mannua_Huetti.6117.nuc	0.0070	0.1862	0.037593984962406
Mannua_Huetti.6118.nuc	0.0168	0.0708	0.23728813559322
Mannua_Huetti.6119.nuc	0.0095	0.0719	0.132127955493741
Mannua_Huetti.612.nuc	0.0185	0.1657	0.111647555823778
Mannua_Huetti.6122.nuc	0.0108	0.0850	0.127058823529412
Mannua_Huetti.6123.nuc	0.0156	0.1044	0.149425287356322
Mannua_Huetti.6125.nuc	0.0167	0.0797	0.209535759096612
Mannua_Huetti.6126.nuc	0.0142	0.0567	0.250440917107584
Mannua_Huetti.6128.nuc	0.0062	0.0725	0.0855172413793103
Mannua_Huetti.6130.nuc	0.0146	0.0713	0.20476858345021
Mannua_Huetti.6131.nuc	0.0281	0.1452	0.193526170798898
Mannua_Huetti.6132.nuc	0.0190	0.0881	0.21566401816118
Mannua_Huetti.6133.nuc	0.0287	0.1186	0.241989881956155
Mannua_Huetti.6134.nuc	0.0069	0.0792	0.0871212121212121
Mannua_Huetti.6135.nuc	0.0169	0.0766	0.220626631853786
Mannua_Huetti.6136.nuc	0.0089	0.1220	0.0729508196721311
Mannua_Huetti.6137.nuc	0.0193	0.1003	0.192422731804586
Mannua_Huetti.6138.nuc	0.0385	0.2539	0.151634501772351
Mannua_Huetti.6139.nuc	0.0119	0.1052	0.113117870722433
Mannua_Huetti.6140.nuc	0.0150	0.0690	0.217391304347826
Mannua_Huetti.6142.nuc	0.0301	0.0814	0.36977886977887
Mannua_Huetti.6144.nuc	0.0368	0.1454	0.253094910591472
Mannua_Huetti.6145.nuc	0.0212	0.0578	0.366782006920415
Mannua_Huetti.6147.nuc	0.0206	0.0907	0.227122381477398
Mannua_Huetti.6148.nuc	0.0035	0.0110	0.318181818181818
Mannua_Huetti.615.nuc	0.0125	0.1326	0.0942684766214178
Mannua_Huetti.6152.nuc	0.0128	0.1166	0.109777015437393
Mannua_Huetti.6153.nuc	0.0026	0.0849	0.0306242638398115
Mannua_Huetti.6154.nuc	0.0018	0.0919	0.0195865070729053
Mannua_Huetti.6155.nuc	0.0085	0.1044	0.0814176245210728
Mannua_Huetti.6156.nuc	0.0293	0.0804	0.364427860696517
Mannua_Huetti.6157.nuc	0.0048	0.0741	0.0647773279352227
Mannua_Huetti.6158.nuc	0.0206	0.1194	0.172529313232831
Mannua_Huetti.6159.nuc	0.0155	0.0629	0.246422893481717
Mannua_Huetti.6162.nuc	0.0163	0.1059	0.153918791312559
Mannua_Huetti.6165.nuc	0.0100	0.0480	0.208333333333333
Mannua_Huetti.617.nuc	0.0315	0.1324	0.237915407854985
Mannua_Huetti.6171.nuc	0.0043	0.0773	0.055627425614489
Mannua_Huetti.6172.nuc	0.0189	0.0481	0.392931392931393
Mannua_Huetti.6173.nuc	0.0322	0.0671	0.479880774962742
Mannua_Huetti.6175.nuc	0.0058	0.1260	0.046031746031746
Mannua_Huetti.6176.nuc	0.0087	0.0646	0.134674922600619
Mannua_Huetti.6177.nuc	0.0102	0.0703	0.145092460881935
Mannua_Huetti.6178.nuc	-0.0000	0.0592	0
Mannua_Huetti.6179.nuc	0.0261	0.0835	0.312574850299401
Mannua_Huetti.618.nuc	0.0067	0.1034	0.0647969052224371
Mannua_Huetti.6180.nuc	0.0112	0.1723	0.0650029019152641
Mannua_Huetti.6181.nuc	0.0093	0.0859	0.108265424912689
Mannua_Huetti.6185.nuc	0.0065	0.0957	0.0679205851619645
Mannua_Huetti.6187.nuc	0.0064	0.0687	0.0931586608442504
Mannua_Huetti.6189.nuc	0.0204	0.1132	0.180212014134276
Mannua_Huetti.619.nuc	0.0257	0.1848	0.139069264069264
Mannua_Huetti.6191.nuc	0.0090	0.0921	0.0977198697068404
Mannua_Huetti.6194.nuc	0.0321	0.1064	0.301691729323308
Mannua_Huetti.6195.nuc	0.0025	0.0548	0.0456204379562044
Mannua_Huetti.6196.nuc	0.0136	0.0502	0.270916334661355
Mannua_Huetti.6197.nuc	0.0276	0.0809	0.341161928306551
Mannua_Huetti.6198.nuc	0.0129	0.1158	0.11139896373057
Mannua_Huetti.6199.nuc	0.0039	0.0463	0.0842332613390929
Mannua_Huetti.62.nuc	0.0250	0.1458	0.171467764060357
Mannua_Huetti.620.nuc	0.0162	0.0500	0.324
Mannua_Huetti.6200.nuc	0.0075	0.0664	0.112951807228916
Mannua_Huetti.6201.nuc	0.0127	0.1145	0.110917030567686
Mannua_Huetti.6202.nuc	0.0300	0.0761	0.394218134034166
Mannua_Huetti.6203.nuc	0.0053	0.0677	0.0782865583456425
Mannua_Huetti.6204.nuc	0.0060	0.0696	0.0862068965517241
Mannua_Huetti.6205.nuc	0.0115	0.0956	0.120292887029289
Mannua_Huetti.6206.nuc	0.0068	0.0730	0.0931506849315069
Mannua_Huetti.6208.nuc	-0.0000	0.0056	0
Mannua_Huetti.6209.nuc	0.0046	0.0362	0.12707182320442
Mannua_Huetti.621.nuc	0.0320	0.1247	0.256615878107458
Mannua_Huetti.6210.nuc	0.0418	0.1482	0.282051282051282
Mannua_Huetti.6211.nuc	0.0091	0.0627	0.145135566188198
Mannua_Huetti.6212.nuc	0.0058	0.1003	0.0578265204386839
Mannua_Huetti.6213.nuc	0.0080	0.0882	0.090702947845805
Mannua_Huetti.6214.nuc	0.0169	0.1047	0.161413562559694
Mannua_Huetti.6215.nuc	0.0328	0.0780	0.420512820512821
Mannua_Huetti.6216.nuc	0.0008	0.0471	0.0169851380042463
Mannua_Huetti.6217.nuc	0.0143	0.1201	0.119067443796836
Mannua_Huetti.6218.nuc	0.0024	0.0492	0.048780487804878
Mannua_Huetti.6219.nuc	0.0170	0.1255	0.135458167330677
Mannua_Huetti.6220.nuc	0.0232	0.0962	0.241164241164241
Mannua_Huetti.6221.nuc	0.0304	0.1059	0.287063267233239
Mannua_Huetti.6222.nuc	0.0295	0.0652	0.452453987730061
Mannua_Huetti.6223.nuc	0.0111	0.0752	0.147606382978723
Mannua_Huetti.6224.nuc	0.0097	0.1383	0.0701373825018077
Mannua_Huetti.6225.nuc	0.0078	0.0453	0.172185430463576
Mannua_Huetti.6226.nuc	0.0144	0.0703	0.204836415362731
Mannua_Huetti.6228.nuc	0.0093	0.1193	0.0779547359597653
Mannua_Huetti.6229.nuc	0.0123	0.1239	0.099273607748184
Mannua_Huetti.623.nuc	0.0276	0.1339	0.206123973114264
Mannua_Huetti.6230.nuc	0.0088	0.0555	0.158558558558559
Mannua_Huetti.6231.nuc	0.0436	0.1493	0.292029470864032
Mannua_Huetti.6233.nuc	0.0078	0.2081	0.0374819798173955
Mannua_Huetti.6235.nuc	0.0153	0.1392	0.109913793103448
Mannua_Huetti.6236.nuc	0.0368	0.2300	0.16
Mannua_Huetti.6237.nuc	0.0065	0.1009	0.064420218037661
Mannua_Huetti.6238.nuc	0.0028	0.0120	0.233333333333333
Mannua_Huetti.6239.nuc	0.0042	0.1315	0.0319391634980989
Mannua_Huetti.624.nuc	0.0382	0.0625	0.6112
Mannua_Huetti.6240.nuc	0.0183	0.0503	0.363817097415507
Mannua_Huetti.6241.nuc	0.0305	0.1412	0.21600566572238
Mannua_Huetti.6243.nuc	0.0176	0.0855	0.205847953216374
Mannua_Huetti.6245.nuc	0.0037	0.0961	0.0385015608740895
Mannua_Huetti.6246.nuc	0.0100	0.0886	0.112866817155756
Mannua_Huetti.6247.nuc	0.0125	0.0748	0.167112299465241
Mannua_Huetti.6248.nuc	0.0049	0.2168	0.0226014760147601
Mannua_Huetti.6249.nuc	0.0046	0.0646	0.0712074303405573
Mannua_Huetti.625.nuc	0.0082	0.0903	0.0908084163898117
Mannua_Huetti.6250.nuc	0.0010	0.0509	0.0196463654223969
Mannua_Huetti.6251.nuc	0.0052	0.0528	0.0984848484848485
Mannua_Huetti.6252.nuc	0.0057	0.0398	0.14321608040201
Mannua_Huetti.6253.nuc	0.0146	0.0441	0.331065759637188
Mannua_Huetti.6254.nuc	0.0065	0.0351	0.185185185185185
Mannua_Huetti.6255.nuc	0.0036	0.0244	0.147540983606557
Mannua_Huetti.6256.nuc	0.0024	0.0307	0.0781758957654723
Mannua_Huetti.6257.nuc	0.0145	0.1431	0.101327742837177
Mannua_Huetti.6258.nuc	0.0131	0.0564	0.232269503546099
Mannua_Huetti.626.nuc	0.0185	0.1123	0.164737310774711
Mannua_Huetti.6260.nuc	0.0256	0.0665	0.384962406015038
Mannua_Huetti.6261.nuc	0.0271	0.0605	0.447933884297521
Mannua_Huetti.6262.nuc	0.0126	0.1347	0.0935412026726058
Mannua_Huetti.6263.nuc	0.0073	0.0443	0.164785553047404
Mannua_Huetti.6264.nuc	0.0109	0.0572	0.190559440559441
Mannua_Huetti.6265.nuc	0.0068	0.1141	0.0595968448729185
Mannua_Huetti.6266.nuc	0.0194	0.1156	0.167820069204152
Mannua_Huetti.6267.nuc	0.0068	0.0590	0.115254237288136
Mannua_Huetti.6268.nuc	0.0085	0.0766	0.110966057441253
Mannua_Huetti.6269.nuc	0.0071	0.0458	0.155021834061135
Mannua_Huetti.627.nuc	0.0229	0.0675	0.339259259259259
Mannua_Huetti.6270.nuc	0.0261	0.1772	0.147291196388262
Mannua_Huetti.6272.nuc	0.0040	0.0816	0.0490196078431373
Mannua_Huetti.6275.nuc	0.0038	0.0902	0.0421286031042129
Mannua_Huetti.6276.nuc	0.0035	0.0221	0.158371040723982
Mannua_Huetti.6277.nuc	0.0359	0.0523	0.686424474187381
Mannua_Huetti.6279.nuc	0.0134	0.2032	0.0659448818897638
Mannua_Huetti.628.nuc	0.0104	0.0698	0.148997134670487
Mannua_Huetti.6280.nuc	0.0041	0.0625	0.0656
Mannua_Huetti.6281.nuc	0.0121	0.0780	0.155128205128205
Mannua_Huetti.6283.nuc	0.0033	0.0248	0.133064516129032
Mannua_Huetti.6285.nuc	0.0064	0.0807	0.0793060718711276
Mannua_Huetti.6286.nuc	0.0126	0.0693	0.181818181818182
Mannua_Huetti.6287.nuc	0.0175	0.1204	0.145348837209302
Mannua_Huetti.6288.nuc	0.0115	0.1157	0.0993949870354365
Mannua_Huetti.6289.nuc	0.0096	0.0564	0.170212765957447
Mannua_Huetti.629.nuc	0.0248	0.0941	0.263549415515409
Mannua_Huetti.6291.nuc	0.0102	0.0314	0.32484076433121
Mannua_Huetti.6292.nuc	0.0132	0.0639	0.206572769953052
Mannua_Huetti.6293.nuc	0.0129	0.0552	0.233695652173913
Mannua_Huetti.6295.nuc	0.0226	0.1127	0.200532386867791
Mannua_Huetti.6296.nuc	0.0240	0.1109	0.216411181244364
Mannua_Huetti.6298.nuc	0.0169	0.0734	0.230245231607629
Mannua_Huetti.6299.nuc	0.0121	0.0396	0.305555555555556
Mannua_Huetti.63.nuc	0.0081	0.0610	0.132786885245902
Mannua_Huetti.6300.nuc	0.0033	0.0475	0.0694736842105263
Mannua_Huetti.6302.nuc	0.0048	0.0719	0.066759388038943
Mannua_Huetti.6303.nuc	0.0248	0.0728	0.340659340659341
Mannua_Huetti.6304.nuc	0.0071	0.0545	0.130275229357798
Mannua_Huetti.6305.nuc	0.0070	0.0751	0.0932090545938748
Mannua_Huetti.6306.nuc	0.0033	0.0614	0.0537459283387622
Mannua_Huetti.6307.nuc	0.0250	0.0998	0.250501002004008
Mannua_Huetti.6308.nuc	0.0048	0.0883	0.0543601359003397
Mannua_Huetti.6309.nuc	0.0019	0.1220	0.0155737704918033
Mannua_Huetti.631.nuc	0.0059	0.1533	0.0384866275277234
Mannua_Huetti.6310.nuc	-0.0000	0.0422	0
Mannua_Huetti.6311.nuc	0.0046	0.1331	0.0345604808414726
Mannua_Huetti.6312.nuc	-0.0000	0.0612	0
Mannua_Huetti.6313.nuc	0.0021	0.0486	0.0432098765432099
Mannua_Huetti.6314.nuc	0.0038	0.2032	0.0187007874015748
Mannua_Huetti.6315.nuc	0.0006	0.1382	0.00434153400868307
Mannua_Huetti.6316.nuc	0.0064	0.0511	0.125244618395303
Mannua_Huetti.6317.nuc	-0.0000	0.0728	0
Mannua_Huetti.6318.nuc	0.0163	0.1348	0.120919881305638
Mannua_Huetti.6319.nuc	-0.0000	0.1474	0
Mannua_Huetti.632.nuc	0.0013	0.0245	0.0530612244897959
Mannua_Huetti.6320.nuc	-0.0000	0.1475	0
Mannua_Huetti.6321.nuc	0.0016	0.0346	0.046242774566474
Mannua_Huetti.6323.nuc	-0.0000	0.1899	0
Mannua_Huetti.6324.nuc	-0.0000	0.1468	0
Mannua_Huetti.6325.nuc	0.0039	0.0478	0.0815899581589958
Mannua_Huetti.6327.nuc	0.0116	0.0932	0.124463519313305
Mannua_Huetti.6328.nuc	-0.0000	0.1496	0
Mannua_Huetti.6329.nuc	0.0107	0.1137	0.0941072999120492
Mannua_Huetti.633.nuc	0.0075	0.0853	0.0879249706916764
Mannua_Huetti.6331.nuc	0.0033	0.0506	0.0652173913043478
Mannua_Huetti.6332.nuc	0.0058	0.1381	0.0419985517740768
Mannua_Huetti.6333.nuc	-0.0000	0.2045	0
Mannua_Huetti.6334.nuc	0.0014	0.0844	0.0165876777251185
Mannua_Huetti.6336.nuc	-0.0000	0.0161	0
Mannua_Huetti.6337.nuc	0.0115	0.0339	0.339233038348083
Mannua_Huetti.6338.nuc	0.0026	0.0642	0.0404984423676013
Mannua_Huetti.6339.nuc	0.0036	0.1999	0.0180090045022511
Mannua_Huetti.6340.nuc	-0.0000	0.0664	0
Mannua_Huetti.6341.nuc	0.0019	0.0340	0.0558823529411765
Mannua_Huetti.6342.nuc	0.0069	0.1002	0.0688622754491018
Mannua_Huetti.6343.nuc	0.0172	0.1053	0.163342830009497
Mannua_Huetti.6344.nuc	-0.0000	0.1366	0
Mannua_Huetti.6345.nuc	0.0021	0.1149	0.0182767624020888
Mannua_Huetti.6346.nuc	-0.0000	0.1500	0
Mannua_Huetti.6347.nuc	0.0180	0.0801	0.224719101123595
Mannua_Huetti.635.nuc	0.0068	0.0866	0.0785219399538106
Mannua_Huetti.6350.nuc	0.0088	0.0831	0.10589651022864
Mannua_Huetti.6351.nuc	0.0064	0.0689	0.0928882438316401
Mannua_Huetti.6352.nuc	0.0044	0.1006	0.0437375745526839
Mannua_Huetti.6353.nuc	0.0063	0.0987	0.0638297872340426
Mannua_Huetti.6355.nuc	0.0011	0.0981	0.0112130479102956
Mannua_Huetti.6356.nuc	0.0197	0.1666	0.118247298919568
Mannua_Huetti.6357.nuc	0.0028	0.0828	0.0338164251207729
Mannua_Huetti.6358.nuc	0.0007	0.0814	0.0085995085995086
Mannua_Huetti.6359.nuc	0.0050	0.0688	0.0726744186046512
Mannua_Huetti.6362.nuc	0.0151	0.0907	0.166482910694598
Mannua_Huetti.6363.nuc	0.0014	0.1303	0.0107444359171144
Mannua_Huetti.6364.nuc	-0.0000	0.2248	0
Mannua_Huetti.6365.nuc	-0.0000	0.1304	0
Mannua_Huetti.6366.nuc	0.0438	0.1279	0.342455043002346
Mannua_Huetti.6368.nuc	0.0079	0.0533	0.148217636022514
Mannua_Huetti.6369.nuc	0.0400	0.1137	0.351802990325418
Mannua_Huetti.6370.nuc	0.0144	0.0478	0.301255230125523
Mannua_Huetti.6371.nuc	0.0105	0.0762	0.137795275590551
Mannua_Huetti.6372.nuc	0.0091	0.1200	0.0758333333333333
Mannua_Huetti.6373.nuc	0.0089	0.1288	0.0690993788819876
Mannua_Huetti.6374.nuc	0.0038	0.0907	0.041896361631753
Mannua_Huetti.6375.nuc	0.0287	0.1435	0.2
Mannua_Huetti.6376.nuc	0.0292	0.1985	0.147103274559194
Mannua_Huetti.6378.nuc	0.0043	0.0854	0.0503512880562061
Mannua_Huetti.6379.nuc	0.0349	0.1185	0.294514767932489
Mannua_Huetti.638.nuc	0.0033	0.0384	0.0859375
Mannua_Huetti.6381.nuc	0.0088	0.1356	0.0648967551622419
Mannua_Huetti.6384.nuc	-0.0000	0.1081	0
Mannua_Huetti.6386.nuc	0.0145	0.1688	0.0859004739336493
Mannua_Huetti.6387.nuc	0.0053	0.1105	0.0479638009049774
Mannua_Huetti.6388.nuc	-0.0000	0.0698	0
Mannua_Huetti.6389.nuc	-0.0000	0.1526	0
Mannua_Huetti.639.nuc	0.0106	0.1173	0.0903665814151748
Mannua_Huetti.6390.nuc	-0.0000	0.1316	0
Mannua_Huetti.6391.nuc	0.0214	0.1639	0.130567419158023
Mannua_Huetti.6393.nuc	0.1684	0.3840	0.438541666666667
Mannua_Huetti.6394.nuc	0.0117	0.1025	0.114146341463415
Mannua_Huetti.6395.nuc	0.0027	0.1414	0.0190947666195191
Mannua_Huetti.6396.nuc	0.0338	0.1010	0.334653465346535
Mannua_Huetti.6397.nuc	0.0244	0.0707	0.345120226308345
Mannua_Huetti.6398.nuc	-0.0000	0.1094	0
Mannua_Huetti.6399.nuc	0.0008	0.0347	0.0230547550432277
Mannua_Huetti.64.nuc	0.0050	0.1629	0.0306936771025169
Mannua_Huetti.640.nuc	0.0127	0.0863	0.147161066048667
Mannua_Huetti.6400.nuc	0.0062	0.0622	0.0996784565916399
Mannua_Huetti.6401.nuc	0.0040	0.0700	0.0571428571428571
Mannua_Huetti.6403.nuc	0.0035	0.1696	0.0206367924528302
Mannua_Huetti.6404.nuc	0.0025	0.1187	0.02106149957877
Mannua_Huetti.6405.nuc	0.0010	0.1261	0.00793021411578113
Mannua_Huetti.6406.nuc	0.0015	0.1092	0.0137362637362637
Mannua_Huetti.6407.nuc	0.0042	0.0684	0.0614035087719298
Mannua_Huetti.6408.nuc	0.0082	0.0686	0.119533527696793
Mannua_Huetti.6409.nuc	0.0125	0.1663	0.0751653638003608
Mannua_Huetti.641.nuc	0.0044	0.0425	0.103529411764706
Mannua_Huetti.6410.nuc	0.0016	0.1451	0.011026878015162
Mannua_Huetti.6411.nuc	0.0068	0.1312	0.0518292682926829
Mannua_Huetti.6412.nuc	0.0323	0.1141	0.283085013146363
Mannua_Huetti.6413.nuc	0.0089	0.0982	0.0906313645621181
Mannua_Huetti.6414.nuc	0.0086	0.0958	0.0897703549060543
Mannua_Huetti.6415.nuc	0.0104	0.0854	0.121779859484778
Mannua_Huetti.6416.nuc	0.0085	0.1216	0.0699013157894737
Mannua_Huetti.6418.nuc	0.0033	0.0168	0.196428571428571
Mannua_Huetti.6419.nuc	-0.0000	0.1197	0
Mannua_Huetti.642.nuc	0.0094	0.0962	0.0977130977130977
Mannua_Huetti.6421.nuc	0.0229	0.0670	0.341791044776119
Mannua_Huetti.6422.nuc	0.0075	0.1158	0.0647668393782383
Mannua_Huetti.6424.nuc	0.0061	0.0724	0.0842541436464088
Mannua_Huetti.6425.nuc	-0.0000	0.1178	0
Mannua_Huetti.6426.nuc	0.0305	0.1014	0.300788954635108
Mannua_Huetti.6427.nuc	0.0149	0.0176	0.846590909090909
Mannua_Huetti.6429.nuc	0.0231	0.0701	0.329529243937233
Mannua_Huetti.6430.nuc	0.0075	0.1194	0.0628140703517588
Mannua_Huetti.6431.nuc	0.0052	0.0495	0.105050505050505
Mannua_Huetti.6433.nuc	0.0030	0.1220	0.0245901639344262
Mannua_Huetti.6435.nuc	0.0036	0.0881	0.0408626560726447
Mannua_Huetti.6436.nuc	0.0097	0.1712	0.0566588785046729
Mannua_Huetti.6437.nuc	0.0068	0.0385	0.176623376623377
Mannua_Huetti.6438.nuc	-0.0000	0.1260	0
Mannua_Huetti.6439.nuc	0.0043	0.1170	0.0367521367521368
Mannua_Huetti.644.nuc	0.0336	0.1782	0.188552188552189
Mannua_Huetti.6440.nuc	0.0130	0.1757	0.0739897552646557
Mannua_Huetti.6441.nuc	0.0019	0.0378	0.0502645502645503
Mannua_Huetti.6442.nuc	0.0213	0.2383	0.0893831305077633
Mannua_Huetti.6443.nuc	0.0185	0.0705	0.26241134751773
Mannua_Huetti.6444.nuc	0.0847	0.2080	0.407211538461538
Mannua_Huetti.6445.nuc	0.0045	0.1047	0.0429799426934097
Mannua_Huetti.6446.nuc	0.0518	0.1744	0.297018348623853
Mannua_Huetti.6447.nuc	0.0427	0.2346	0.182011935208866
Mannua_Huetti.6448.nuc	0.0019	0.2099	0.00905192949023344
Mannua_Huetti.6449.nuc	0.0164	0.1416	0.115819209039548
Mannua_Huetti.645.nuc	0.0087	0.1491	0.0583501006036217
Mannua_Huetti.6450.nuc	0.0019	0.0330	0.0575757575757576
Mannua_Huetti.6451.nuc	0.0030	0.0593	0.0505902192242833
Mannua_Huetti.6452.nuc	0.0049	0.0912	0.0537280701754386
Mannua_Huetti.6453.nuc	0.0081	0.1056	0.0767045454545455
Mannua_Huetti.6454.nuc	0.0131	0.0764	0.171465968586387
Mannua_Huetti.6455.nuc	0.0299	0.0775	0.385806451612903
Mannua_Huetti.6456.nuc	-0.0000	0.0684	0
Mannua_Huetti.6457.nuc	0.0076	0.0107	0.710280373831776
Mannua_Huetti.6458.nuc	-0.0000	0.0087	0
Mannua_Huetti.6459.nuc	0.0016	0.0906	0.0176600441501104
Mannua_Huetti.646.nuc	0.0099	0.1446	0.0684647302904564
Mannua_Huetti.6460.nuc	-0.0000	0.0785	0
Mannua_Huetti.6462.nuc	0.0021	0.1205	0.0174273858921162
Mannua_Huetti.6463.nuc	0.0054	0.0598	0.0903010033444816
Mannua_Huetti.6464.nuc	0.0027	0.1702	0.0158636897767333
Mannua_Huetti.6465.nuc	-0.0000	0.1178	0
Mannua_Huetti.6466.nuc	0.0089	0.0436	0.204128440366972
Mannua_Huetti.6467.nuc	0.0035	0.1240	0.0282258064516129
Mannua_Huetti.6468.nuc	0.0219	0.1486	0.147375504710633
Mannua_Huetti.647.nuc	0.0037	0.1425	0.0259649122807018
Mannua_Huetti.6470.nuc	0.0296	0.1267	0.2336227308603
Mannua_Huetti.6471.nuc	0.0122	0.1590	0.0767295597484277
Mannua_Huetti.6472.nuc	0.0297	0.1284	0.231308411214953
Mannua_Huetti.6473.nuc	0.0070	0.1040	0.0673076923076923
Mannua_Huetti.6474.nuc	-0.0000	0.0854	0
Mannua_Huetti.6475.nuc	0.0230	0.0754	0.305039787798409
Mannua_Huetti.6476.nuc	-0.0000	0.1225	0
Mannua_Huetti.6478.nuc	0.0254	0.0990	0.256565656565657
Mannua_Huetti.6479.nuc	0.0074	0.0307	0.241042345276873
Mannua_Huetti.648.nuc	-0.0000	0.1174	0
Mannua_Huetti.6480.nuc	0.0125	0.1038	0.120423892100193
Mannua_Huetti.6481.nuc	0.0080	0.0666	0.12012012012012
Mannua_Huetti.6482.nuc	0.0096	0.0838	0.114558472553699
Mannua_Huetti.6483.nuc	0.0041	0.0598	0.068561872909699
Mannua_Huetti.6484.nuc	0.0153	0.0713	0.214586255259467
Mannua_Huetti.6485.nuc	0.0043	0.0708	0.0607344632768362
Mannua_Huetti.6486.nuc	0.0108	0.0886	0.121896162528217
Mannua_Huetti.6487.nuc	0.0051	0.1186	0.0430016863406408
Mannua_Huetti.6488.nuc	0.0143	0.0868	0.164746543778802
Mannua_Huetti.6489.nuc	-0.0000	0.0825	0
Mannua_Huetti.649.nuc	0.0182	0.1432	0.127094972067039
Mannua_Huetti.6490.nuc	0.0154	0.0963	0.159916926272066
Mannua_Huetti.6492.nuc	0.0256	0.0773	0.33117723156533
Mannua_Huetti.6493.nuc	0.0042	0.0563	0.0746003552397869
Mannua_Huetti.6494.nuc	-0.0000	0.0699	0
Mannua_Huetti.6495.nuc	0.0120	0.1570	0.0764331210191083
Mannua_Huetti.6497.nuc	0.0115	0.0282	0.407801418439716
Mannua_Huetti.6498.nuc	0.0043	0.0802	0.0536159600997506
Mannua_Huetti.6499.nuc	0.0149	0.1088	0.136948529411765
Mannua_Huetti.65.nuc	0.0252	0.1049	0.240228789323165
Mannua_Huetti.650.nuc	-0.0000	0.0623	0
Mannua_Huetti.6500.nuc	0.0032	0.1092	0.0293040293040293
Mannua_Huetti.6501.nuc	0.0060	0.0694	0.0864553314121038
Mannua_Huetti.6502.nuc	0.0246	0.1151	0.21372719374457
Mannua_Huetti.6503.nuc	0.0141	0.0343	0.411078717201166
Mannua_Huetti.6504.nuc	0.0094	0.1064	0.0883458646616541
Mannua_Huetti.6505.nuc	0.0041	0.1194	0.0343383584589615
Mannua_Huetti.6506.nuc	0.0037	0.0866	0.0427251732101617
Mannua_Huetti.6507.nuc	0.0085	0.0535	0.158878504672897
Mannua_Huetti.6508.nuc	0.0015	0.0494	0.0303643724696356
Mannua_Huetti.6509.nuc	0.0161	0.1412	0.114022662889518
Mannua_Huetti.651.nuc	-0.0000	0.0450	0
Mannua_Huetti.6510.nuc	0.0140	0.1565	0.0894568690095847
Mannua_Huetti.6511.nuc	0.0058	0.0470	0.123404255319149
Mannua_Huetti.6512.nuc	0.0185	0.0696	0.265804597701149
Mannua_Huetti.6513.nuc	0.0097	0.1381	0.0702389572773353
Mannua_Huetti.6515.nuc	0.0296	0.2456	0.120521172638436
Mannua_Huetti.6518.nuc	0.0028	0.1068	0.0262172284644195
Mannua_Huetti.6520.nuc	0.0047	0.0728	0.0645604395604396
Mannua_Huetti.6521.nuc	0.0010	0.0658	0.0151975683890578
Mannua_Huetti.6522.nuc	0.0125	0.1687	0.0740960284528749
Mannua_Huetti.6523.nuc	0.0461	0.0911	0.506037321624588
Mannua_Huetti.6524.nuc	0.0040	0.1521	0.0262984878369494
Mannua_Huetti.6525.nuc	-0.0000	0.0513	0
Mannua_Huetti.6526.nuc	0.0057	0.1028	0.0554474708171206
Mannua_Huetti.6527.nuc	0.0072	0.0581	0.123924268502582
Mannua_Huetti.6528.nuc	0.0116	0.0947	0.122492080253432
Mannua_Huetti.6529.nuc	0.0047	0.0346	0.135838150289017
Mannua_Huetti.653.nuc	0.0074	0.1853	0.0399352401511063
Mannua_Huetti.6530.nuc	0.0062	0.0291	0.213058419243986
Mannua_Huetti.6531.nuc	0.0403	0.1098	0.367030965391621
